account_num,customer_name,account_age,num_accounts
C1715292369,Jordan-Lee Mendoza,8,1
C712158274,Mcauley Milner,6,2
C906157019,Yousef Gaines,7,2
C754946304,Gurveer Bell,3,1
C332408929,Kyra Shaw,1,0
C586476353,Aamina Manning,4,1
C1926433166,Sam Castro,3,2
C1616032917,Ryley Seymour,7,0
C599777971,Sofia Gould,3,2
C1289836867,Tillie Bolton,6,1
C1704230307,Sinead Whittington,4,2
C1717052908,Mazie Wooten,6,2
C540361509,Priya Pittman,0,2
C212434303,Sharon Parkes,6,2
C1242984492,Elin Clemons,1,1
C1841712071,Colby Cannon,9,1
C1734349105,Ismaeel Turner,9,2
C1502300423,Rohit Decker,7,1
C1631767027,Isaak North,4,2
C1878524702,Romana Vega,2,0
C1815657623,Nadine Power,9,2
C2023867746,Lylah Davenport,3,2
C1475271067,Sinead Castillo,8,0
C2124094453,Brent Britton,2,0
C1529775312,Zayyan Fleming,1,1
C2058202159,Meerab Sanchez,7,1
C1548698684,Viktoria Coulson,6,0
C1741708638,Trinity Ho,8,1
C1605127317,Jonny Cherry,6,1
C2045021688,Imaani Gilliam,8,0
C482022711,Renee Osborne,8,0
C1851082525,Kris Parkinson,9,1
C242657895,Marcos Duncan,9,1
C235524053,Carole Amin,5,1
C1590431204,Ioan Rossi,1,2
C798564573,Ranveer Justice,8,2
C1873687964,Milana Hopkins,5,1
C564105663,Alayna Mcloughlin,0,1
C1509559596,Roger Marin,1,1
C1216307045,Simrah Sweeney,2,1
C820397975,Alicia Odling,6,1
C373565452,Jennie Deacon,1,1
C1221323617,Kristofer Valentine,1,2
C2054660919,Ubaid Parrish,1,1
C423186257,Kitty Chaney,4,1
C1226263311,Trent Chang,6,0
C1890066409,Yasmine Kouma,3,1
C2083168841,Gabija Briggs,4,2
C453849739,Abdi Carlson,8,1
C736764244,Conor Hansen,0,1
C314157529,Emmie Flynn,8,1
C1000892717,Tiah Metcalfe,6,1
C861529428,Jimmy Sosa,2,0
C1827763591,Tyrell Horner,9,1
C350787637,Tyrese Bautista,8,1
C1091789140,Killian Ramirez,6,1
C1033654119,Atticus Millar,1,0
C1512462366,Amy-Leigh Mcneill,7,1
C182409823,Phillipa Gamble,9,2
C1352434577,Ariana Sampson,3,0
C1739212496,Libbie Rahman,5,1
C593722536,Carolina Carty,2,2
C212113887,Asmaa Adkins,7,1
C957207133,Astrid Goff,1,1
C291281281,Shay Wilks,3,0
C702689598,Orlaith Whitney,8,1
C18886588,Maciej French,9,1
C1449691903,Mikaeel Thorne,6,2
C596480290,Rayhaan Lister,7,1
C459157420,Sherri Gregory,8,1
C453230260,Tye Huffman,7,2
C162459737,Ernie Ramos,4,0
C1181050063,Heena Goodman,6,0
C749469920,Summer-Louise Childs,8,1
C710737375,Keir Mcculloch,6,2
C1418657013,Tyreese Berg,0,1
C966830519,Aarav Stark,2,1
C1975977315,Ellie Whitfield,3,1
C943238145,Sia Chandler,5,1
C460490407,Eddison Vu,3,1
C665020783,Dalia Alcock,6,0
C1786940645,Teddy Simons,1,2
C396852496,Savannah Amos,3,0
C418350845,Shoaib Hulme,6,0
C616266910,Keavy Craig,9,1
C1512057160,Bartosz Cole,4,0
C1984135393,Shayan Clegg,1,2
C318711994,Tamzin Proctor,8,0
C1843390967,Samanta Cleveland,2,0
C913241965,Dakota Mcnamara,6,1
C1556102601,Kloe Mckeown,5,2
C923886611,Aniqa Khan,5,0
C630436695,Nichole Hardin,5,1
C1678241047,Cheyanne Vinson,1,0
C972335659,Effie Lin,6,1
C100229370,Xavier Beltran,4,1
C1036542489,Zeenat Nixon,3,1
C1719427042,Aaliyah Mcdougall,4,2
C2051347700,Kellan Cullen,1,0
C880104950,Theodora Kemp,1,1
C1255354827,Sameer Dowling,8,0
C1314186300,Nelson Redmond,4,1
C484748214,Zunaira Frank,5,1
C35686201,Megan Benjamin,9,0
C1362011103,Aiden Naylor,8,1
C942852290,Colm Gordon,3,1
C20086121,Reid Betts,1,1
C128789305,Mujtaba Wade,3,1
C590958664,Amanah Bruce,1,0
C224655413,Warwick Fraser,9,0
C522720709,Priscilla Kearns,4,1
C1899106810,Elisa Burt,2,1
C408990852,Hettie Fernandez,8,1
C181425645,Lilly-Grace Pollard,3,1
C1435107151,Emily-Jane Doyle,4,0
C886409669,Humairaa Pate,2,2
C697093967,Teresa Appleton,5,2
C570132654,Alya Kelly,1,1
C999454809,Cathal Stone,3,1
C588334415,Elaine Clifford,2,1
C1822949589,Jem Noel,3,1
C300632854,Adelle Blaese,8,0
C957594050,Brennan Hardy,5,1
C276936850,Sakina Lawrence,7,1
C2004611986,Carmel Hernandez,2,1
C1322974924,Lester Hopper,7,2
C1864353724,Faisal Alcock,2,1
C14493035,Nabil Spencer,2,2
C426280738,Rome Palmer,1,0
C140214676,Sonya Bain,7,1
C1295715103,Dhruv Barr,8,1
C614767022,Arwen Franco,4,1
C2041072527,Andre Swan,9,1
C757801487,Veer Leon,1,2
C951332874,Liberty Benjamin,7,2
C66838688,Mikayla Lim,7,1
C579268541,Noor Firth,3,0
C1737074354,Justin Morris,3,1
C562833726,Nimra Melton,4,0
C1831599980,Lewie Coleman,1,0
C267783899,Raheel Povey,9,2
C588205999,Jed Kerr,6,2
C292357181,Avaya Mcgowan,7,1
C2032692870,Husnain Vu,8,1
C1505132778,Melissa Redfern,1,2
C473592046,Nazia Mcgill,1,1
C1216170016,Peggy Crouch,1,1
C1117853848,Caleb Beach,6,1
C1858142655,Josiah Turnbull,2,2
C1547325580,Taylan Burt,8,0
C1883226591,Raveena Henderson,7,1
C1201094871,Caprice Rahman,7,0
C1882834520,Oluwatobiloba Delacruz,4,1
C65709654,Simeon Love,1,2
C1955507116,Zaine Henry,4,1
C1245423715,Reyansh Drake,5,1
C40942229,Oskar Mcphee,6,1
C1425958043,Sunil Cantu,1,0
C1428973155,Milli Flores,3,0
C1111733269,Arlene Zamora,4,1
C1172314842,Ryker Huynh,5,2
C1646093377,Dalia Farmer,9,1
C1421089055,Ishan Tanner,5,1
C193522816,Jennie Hester,1,0
C1316684257,Lloyd Cleveland,5,1
C1196251907,Robson Guevara,4,1
C868601364,Kaan Moreno,8,0
C2145769472,Rajan Oconnor,9,1
C1153393012,Emanuel Wills,2,1
C149116019,Kourtney Wilkins,3,1
C1676371528,Millie Kirkland,2,2
C126653382,Sukhmani Mcdougall,3,2
C1226948290,Charleigh Storey,6,1
C305260485,Neriah Gilmore,3,0
C870711238,Alishba Saunders,0,1
C1568714018,Griffin Hatfield,5,1
C49315113,Curtis Rayner,3,1
C1360552808,Jo Mccoy,8,1
C707413573,Arianna Crowther,3,2
C724729628,Lorna Gregory,4,2
C967002673,Miyah Kemp,5,2
C2040797004,Kaylan Donnelly,4,2
C968240120,Poppie Hall,7,2
C1134589514,Niall Hunt,6,1
C1767186622,Courteney Fitzpatrick,4,2
C186868303,Daphne Browning,4,2
C1269028294,Alannah Daugherty,7,1
C1257894224,Ioan Hurst,9,0
C1515766618,Mallory Hansen,6,1
C260055090,Kiah Cline,4,1
C507824306,Tanisha Cassidy,5,2
C456313179,Wiktor Duggan,7,2
C165919243,Rhiana Herrera,6,1
C836428509,Dawson Foster,3,2
C1610323558,Preston Gardiner,7,1
C1272728688,Nichole Howells,1,0
C771130332,Angharad Pritchard,3,1
C1836333347,Franky Medrano,1,1
C1858067021,Liyah Scott,2,1
C1202304038,Amal Jarvis,0,2
C1582839660,Jordan-Lee Mendoza,7,2
C304717989,Mcauley Milner,3,0
C39087391,Yousef Gaines,2,1
C139915767,Gurveer Bell,3,1
C388650182,Kyra Shaw,3,2
C1222242830,Aamina Manning,0,1
C1774469791,Sam Castro,9,2
C1445121817,Ryley Seymour,0,1
C334183807,Sofia Gould,1,1
C346416270,Tillie Bolton,7,1
C1606327359,Sinead Whittington,4,1
C522504918,Mazie Wooten,7,0
C1441668232,Priya Pittman,8,0
C1859388207,Sharon Parkes,8,1
C1159734702,Elin Clemons,5,2
C1506045167,Colby Cannon,1,1
C390578563,Ismaeel Turner,6,0
C1393462160,Rohit Decker,5,1
C204798836,Isaak North,0,1
C35857801,Romana Vega,3,1
C897892154,Nadine Power,5,1
C949347486,Lylah Davenport,2,1
C646808993,Sinead Castillo,1,2
C425641633,Brent Britton,1,1
C251162624,Zayyan Fleming,7,1
C1142050035,Meerab Sanchez,8,1
C425573707,Viktoria Coulson,9,1
C38477242,Trinity Ho,8,1
C1008442738,Jonny Cherry,4,0
C1213782111,Imaani Gilliam,5,1
C57499447,Renee Osborne,3,1
C1677566501,Kris Parkinson,1,1
C1843991589,Marcos Duncan,7,2
C1028901957,Carole Amin,9,1
C1420736575,Ioan Rossi,2,1
C1523373061,Ranveer Justice,2,2
C2132917061,Milana Hopkins,3,1
C1555259648,Alayna Mcloughlin,8,1
C2113754601,Roger Marin,4,1
C1093524143,Simrah Sweeney,2,0
C866433628,Alicia Odling,6,2
C1951950409,Jennie Deacon,2,1
C1662854966,Kristofer Valentine,8,1
C1288335704,Ubaid Parrish,9,1
C1521112263,Kitty Chaney,1,2
C1836522485,Trent Chang,6,2
C1742321146,Yasmine Kouma,4,1
C2022066408,Gabija Briggs,1,2
C1887577939,Abdi Carlson,3,1
C629092869,Conor Hansen,9,0
C262350133,Emmie Flynn,7,2
C1160314145,Tiah Metcalfe,7,1
C2025980905,Jimmy Sosa,7,2
C1860045641,Tyrell Horner,5,1
C1822237254,Tyrese Bautista,7,2
C1196715807,Killian Ramirez,3,2
C830157729,Atticus Millar,8,2
C1354302940,Amy-Leigh Mcneill,8,0
C419233361,Phillipa Gamble,3,1
C972932331,Ariana Sampson,6,1
C1484839556,Libbie Rahman,3,1
C670153139,Carolina Carty,5,1
C1143856752,Asmaa Adkins,7,1
C447182987,Astrid Goff,1,1
C816936525,Shay Wilks,4,2
C659915178,Orlaith Whitney,7,0
C744703857,Maciej French,2,1
C478729278,Mikaeel Thorne,4,2
C803847210,Rayhaan Lister,1,2
C1652731974,Sherri Gregory,7,2
C412318766,Tye Huffman,8,2
C2054786042,Ernie Ramos,6,0
C943861007,Heena Goodman,4,1
C228798178,Summer-Louise Childs,7,1
C1894981305,Keir Mcculloch,1,1
C1500545021,Tyreese Berg,1,0
C2017659546,Aarav Stark,8,1
C82653873,Ellie Whitfield,8,2
C1589127750,Sia Chandler,6,1
C1296403929,Eddison Vu,7,2
C1067823660,Dalia Alcock,5,2
C528980264,Teddy Simons,2,1
C803217010,Savannah Amos,9,0
C496113117,Shoaib Hulme,1,0
C941320604,Keavy Craig,7,1
C2055840737,Bartosz Cole,5,0
C1594041909,Shayan Clegg,1,1
C1018684352,Tamzin Proctor,4,1
C194435356,Samanta Cleveland,7,0
C2030225990,Dakota Mcnamara,0,2
C1196160805,Kloe Mckeown,5,0
C612817789,Aniqa Khan,4,2
C443169295,Nichole Hardin,6,0
C33559736,Cheyanne Vinson,7,0
C271801991,Effie Lin,7,1
C1539482828,Xavier Beltran,6,1
C981380578,Zeenat Nixon,3,0
C2123971906,Aaliyah Mcdougall,8,1
C1176732199,Kellan Cullen,4,2
C1851918548,Theodora Kemp,0,0
C1504074615,Sameer Dowling,2,0
C960577683,Nelson Redmond,8,1
C1672077094,Zunaira Frank,0,2
C502488879,Megan Benjamin,2,1
C1167278466,Aiden Naylor,1,1
C1760491257,Colm Gordon,3,1
C1868814060,Reid Betts,3,0
C936269039,Mujtaba Wade,6,2
C1754176709,Amanah Bruce,2,0
C2009654803,Warwick Fraser,6,1
C116234928,Priscilla Kearns,0,2
C1597311911,Elisa Burt,0,1
C1870501420,Hettie Fernandez,7,2
C1214130893,Lilly-Grace Pollard,6,0
C1007568224,Emily-Jane Doyle,2,2
C2099451236,Humairaa Pate,2,1
C125769837,Teresa Appleton,5,0
C879593749,Alya Kelly,2,1
C559670925,Cathal Stone,2,1
C1903730524,Elaine Clifford,6,1
C914893581,Jem Noel,6,0
C1209654495,Adelle Blaese,6,1
C2108565759,Brennan Hardy,7,0
C2013541808,Sakina Lawrence,4,2
C253995518,Carmel Hernandez,7,1
C156918753,Lester Hopper,2,1
C1548699479,Faisal Alcock,5,2
C338578981,Nabil Spencer,4,1
C1306708200,Rome Palmer,1,1
C148707996,Sonya Bain,3,1
C1860448964,Dhruv Barr,1,2
C1421063256,Arwen Franco,1,0
C2070359013,Andre Swan,2,0
C1373067749,Veer Leon,1,2
C1971111020,Liberty Benjamin,4,1
C351032436,Mikayla Lim,6,0
C2144490717,Noor Firth,6,2
C438769404,Justin Morris,8,1
C1910308347,Nimra Melton,2,1
C1248741878,Lewie Coleman,1,0
C1770719908,Raheel Povey,6,0
C1490031230,Jed Kerr,5,0
C1466777616,Avaya Mcgowan,0,2
C1711455859,Husnain Vu,7,1
C1222041181,Melissa Redfern,8,1
C273508059,Nazia Mcgill,2,1
C756926722,Peggy Crouch,7,2
C1579097076,Caleb Beach,4,1
C541397596,Josiah Turnbull,5,1
C1531298609,Taylan Burt,1,0
C416502914,Raveena Henderson,6,0
C1043672279,Caprice Rahman,8,1
C912920255,Oluwatobiloba Delacruz,4,1
C1136856840,Simeon Love,7,0
C1094071478,Zaine Henry,9,1
C1458760659,Reyansh Drake,8,1
C806029380,Oskar Mcphee,2,1
C1810622978,Sunil Cantu,9,2
C453566541,Milli Flores,9,1
C1516579980,Arlene Zamora,5,2
C851723948,Ryker Huynh,7,1
C113971468,Dalia Farmer,5,2
C1511887632,Ishan Tanner,4,0
C695190931,Jennie Hester,9,0
C1729311336,Lloyd Cleveland,7,0
C104119411,Robson Guevara,0,1
C825546709,Kaan Moreno,6,0
C1181756029,Rajan Oconnor,4,2
C1480951193,Emanuel Wills,4,2
C1331194683,Kourtney Wilkins,2,2
C204689231,Millie Kirkland,5,1
C1272426358,Sukhmani Mcdougall,6,2
C868689849,Charleigh Storey,3,2
C622350265,Neriah Gilmore,7,1
C1405286515,Alishba Saunders,7,1
C839216857,Griffin Hatfield,1,2
C297988356,Curtis Rayner,4,0
C455791598,Jo Mccoy,9,1
C1952298265,Arianna Crowther,4,2
C995203997,Lorna Gregory,1,1
C1086310697,Miyah Kemp,3,1
C1507019098,Kaylan Donnelly,6,1
C1424108123,Poppie Hall,7,1
C695225081,Niall Hunt,6,1
C1237232129,Courteney Fitzpatrick,7,1
C1511728687,Daphne Browning,5,1
C155901612,Alannah Daugherty,7,0
C890798886,Ioan Hurst,5,1
C2024363230,Mallory Hansen,2,1
C2071998394,Kiah Cline,5,1
C618668504,Tanisha Cassidy,9,1
C1427146705,Wiktor Duggan,4,0
C1731012105,Rhiana Herrera,6,1
C497690793,Dawson Foster,3,2
C954278949,Preston Gardiner,1,1
C1763578599,Nichole Howells,9,1
C1728933027,Angharad Pritchard,3,0
C732884875,Franky Medrano,2,1
C450832087,Liyah Scott,3,1
C63936065,Amal Jarvis,6,2
C262900463,Jordan-Lee Mendoza,3,1
C1394994726,Mcauley Milner,1,2
C816812811,Yousef Gaines,6,0
C1336768193,Gurveer Bell,1,1
C469922089,Kyra Shaw,7,1
C1613428817,Aamina Manning,6,0
C743508116,Sam Castro,3,1
C141453473,Ryley Seymour,8,0
C132832188,Sofia Gould,5,2
C808797024,Tillie Bolton,0,0
C344258650,Sinead Whittington,4,2
C1876205835,Mazie Wooten,6,2
C1051897974,Priya Pittman,3,0
C604424835,Sharon Parkes,7,1
C401842289,Elin Clemons,7,1
C1566939005,Colby Cannon,7,2
C1988083111,Ismaeel Turner,7,0
C1681859385,Rohit Decker,4,1
C1858463719,Isaak North,2,1
C535452477,Romana Vega,6,1
C343101410,Nadine Power,1,2
C155746494,Lylah Davenport,8,0
C1215538351,Sinead Castillo,7,1
C84753711,Brent Britton,5,1
C193953331,Zayyan Fleming,7,1
C1183793804,Meerab Sanchez,2,2
C327991342,Viktoria Coulson,1,0
C2139382581,Trinity Ho,6,1
C260760592,Jonny Cherry,3,2
C858606671,Imaani Gilliam,1,1
C1188390836,Renee Osborne,5,2
C445917584,Kris Parkinson,1,1
C1122428086,Marcos Duncan,5,0
C460359569,Carole Amin,4,0
C1995811724,Ioan Rossi,6,1
C1301730411,Ranveer Justice,1,2
C950032955,Milana Hopkins,7,2
C661855921,Alayna Mcloughlin,3,2
C2080466968,Roger Marin,5,2
C122674815,Simrah Sweeney,7,1
C1023683887,Alicia Odling,7,1
C45955752,Jennie Deacon,4,1
C1972097871,Kristofer Valentine,1,1
C206456743,Ubaid Parrish,3,1
C272596564,Kitty Chaney,1,1
C2075946625,Trent Chang,3,1
C1351011090,Yasmine Kouma,5,0
C780918234,Gabija Briggs,5,1
C1169021825,Abdi Carlson,5,2
C1568505299,Conor Hansen,4,0
C994439989,Emmie Flynn,4,2
C1271958666,Tiah Metcalfe,2,0
C1619666850,Jimmy Sosa,1,1
C1454333317,Tyrell Horner,2,0
C1122484286,Tyrese Bautista,2,2
C228368436,Killian Ramirez,3,1
C1008349458,Atticus Millar,7,1
C284495969,Amy-Leigh Mcneill,9,1
C1819264113,Phillipa Gamble,3,1
C77223112,Ariana Sampson,8,1
C1768253416,Libbie Rahman,3,1
C1140137653,Carolina Carty,5,0
C354364951,Asmaa Adkins,7,1
C1577073098,Astrid Goff,6,2
C1508408101,Shay Wilks,6,2
C873035242,Orlaith Whitney,0,1
C37412478,Maciej French,3,1
C1741175938,Mikaeel Thorne,5,1
C1247484455,Rayhaan Lister,0,1
C507966524,Sherri Gregory,2,0
C757780917,Tye Huffman,7,2
C377264347,Ernie Ramos,5,0
C1611582709,Heena Goodman,1,2
C1052259632,Summer-Louise Childs,8,2
C896234413,Keir Mcculloch,0,1
C1763693480,Tyreese Berg,2,2
C376531470,Aarav Stark,1,2
C2025433610,Ellie Whitfield,5,0
C1865200678,Sia Chandler,0,1
C1189538758,Eddison Vu,4,1
C1941627114,Dalia Alcock,7,1
C265147637,Teddy Simons,5,2
C1520280731,Savannah Amos,8,2
C763673568,Shoaib Hulme,8,1
C1105588037,Keavy Craig,1,1
C2016396593,Bartosz Cole,8,0
C960040060,Shayan Clegg,5,0
C672120765,Tamzin Proctor,3,2
C772796864,Samanta Cleveland,2,2
C1000487648,Dakota Mcnamara,5,0
C531511215,Kloe Mckeown,3,1
C1316897899,Aniqa Khan,3,1
C1651930197,Nichole Hardin,4,1
C202061051,Cheyanne Vinson,2,2
C820667405,Effie Lin,1,0
C1555309212,Xavier Beltran,5,1
C221327747,Zeenat Nixon,6,0
C1481138226,Aaliyah Mcdougall,8,0
C1004645690,Kellan Cullen,1,1
C1178388504,Theodora Kemp,4,1
C1507321319,Sameer Dowling,6,2
C1869159322,Nelson Redmond,9,1
C1337287271,Zunaira Frank,8,2
C670802200,Megan Benjamin,5,2
C1105563869,Aiden Naylor,4,0
C1719133872,Colm Gordon,5,0
C2017231980,Reid Betts,7,1
C355635406,Mujtaba Wade,1,1
C1711580774,Amanah Bruce,1,2
C2055688494,Warwick Fraser,3,1
C2049920990,Priscilla Kearns,5,1
C2039859535,Elisa Burt,5,0
C315605141,Hettie Fernandez,8,1
C594664319,Lilly-Grace Pollard,6,1
C1089056802,Emily-Jane Doyle,4,1
C357987470,Humairaa Pate,4,1
C892612832,Teresa Appleton,4,2
C1336727082,Alya Kelly,5,1
C1821791822,Cathal Stone,3,0
C1830721967,Elaine Clifford,2,1
C1173846663,Jem Noel,7,1
C1213697640,Adelle Blaese,4,0
C1177271084,Brennan Hardy,3,1
C2050625634,Sakina Lawrence,5,2
C250279299,Carmel Hernandez,9,1
C462696740,Lester Hopper,0,1
C830970676,Faisal Alcock,6,2
C4978781,Nabil Spencer,5,1
C980214881,Rome Palmer,1,0
C515722696,Sonya Bain,6,0
C1105971026,Dhruv Barr,4,1
C477719778,Arwen Franco,6,1
C589020146,Andre Swan,5,2
C1805409424,Veer Leon,1,1
C558925944,Liberty Benjamin,3,1
C1034763928,Mikayla Lim,1,0
C337633528,Noor Firth,5,1
C276563768,Justin Morris,6,2
C120922959,Nimra Melton,8,1
C1313553601,Lewie Coleman,7,0
C1048487927,Raheel Povey,6,0
C1649686601,Jed Kerr,6,2
C1289043991,Avaya Mcgowan,8,1
C1542439032,Husnain Vu,0,1
C283481581,Melissa Redfern,7,2
C889407057,Nazia Mcgill,6,1
C281721993,Peggy Crouch,7,0
C750524800,Caleb Beach,3,1
C1397548011,Josiah Turnbull,1,2
C380056575,Taylan Burt,4,1
C909831548,Raveena Henderson,6,2
C768274580,Caprice Rahman,2,1
C1277471380,Oluwatobiloba Delacruz,1,0
C646720176,Simeon Love,4,1
C1555574949,Zaine Henry,2,1
C1455193790,Reyansh Drake,6,1
C1067785975,Oskar Mcphee,7,1
C2017163801,Sunil Cantu,5,1
C1704673443,Milli Flores,8,1
C1357351712,Arlene Zamora,3,0
C1193440621,Ryker Huynh,7,0
C1693070370,Dalia Farmer,4,0
C1540091460,Ishan Tanner,1,2
C924438678,Jennie Hester,3,2
C1665417733,Lloyd Cleveland,8,0
C1455042923,Robson Guevara,7,0
C1376209974,Kaan Moreno,9,1
C727956352,Rajan Oconnor,4,0
C1794543747,Emanuel Wills,2,0
C1832961503,Kourtney Wilkins,5,1
C89014973,Millie Kirkland,3,2
C860313135,Sukhmani Mcdougall,3,1
C1844161100,Charleigh Storey,2,1
C107930643,Neriah Gilmore,8,1
C1908544969,Alishba Saunders,1,2
C2017317872,Griffin Hatfield,5,0
C1211416433,Curtis Rayner,6,1
C957056024,Jo Mccoy,4,1
C1485222573,Arianna Crowther,5,1
C1311922206,Lorna Gregory,7,2
C588298654,Miyah Kemp,5,2
C1180619424,Kaylan Donnelly,5,1
C731910940,Poppie Hall,5,1
C1997429982,Niall Hunt,6,1
C1366611944,Courteney Fitzpatrick,4,2
C1628423348,Daphne Browning,5,1
C1251742586,Alannah Daugherty,6,2
C1341218395,Ioan Hurst,4,0
C952966106,Mallory Hansen,6,0
C662196755,Kiah Cline,8,1
C232096325,Tanisha Cassidy,4,1
C1217594914,Wiktor Duggan,6,1
C416339745,Rhiana Herrera,8,1
C2103310050,Dawson Foster,7,1
C1547408550,Preston Gardiner,3,1
C206125845,Nichole Howells,4,0
C314477666,Angharad Pritchard,2,1
C13013553,Franky Medrano,3,2
C5810219,Liyah Scott,3,0
C1166846630,Amal Jarvis,3,1
C590865385,Jordan-Lee Mendoza,2,1
C391424676,Mcauley Milner,7,1
C1384661397,Yousef Gaines,1,2
C1920014584,Gurveer Bell,6,1
C1858438644,Kyra Shaw,3,1
C1551237890,Aamina Manning,7,2
C1281521136,Sam Castro,2,1
C917377628,Ryley Seymour,6,1
C1946606424,Sofia Gould,5,2
C402958537,Tillie Bolton,3,1
C1201050572,Sinead Whittington,8,0
C32265616,Mazie Wooten,3,1
C1131582190,Priya Pittman,3,1
C2114795689,Sharon Parkes,8,1
C234277975,Elin Clemons,7,1
C1859471532,Colby Cannon,0,1
C971461242,Ismaeel Turner,8,1
C775482783,Rohit Decker,2,1
C362219643,Isaak North,1,1
C1363391053,Romana Vega,5,0
C1379159709,Nadine Power,3,2
C998835537,Lylah Davenport,7,0
C384833163,Sinead Castillo,7,1
C1517100994,Brent Britton,9,0
C719188660,Zayyan Fleming,3,2
C1502464307,Meerab Sanchez,7,1
C1331677383,Viktoria Coulson,6,1
C2113818081,Trinity Ho,2,0
C955467960,Jonny Cherry,5,2
C251710148,Imaani Gilliam,5,1
C1042821651,Renee Osborne,5,0
C834072946,Kris Parkinson,8,1
C321050996,Marcos Duncan,5,2
C452818750,Carole Amin,6,0
C1706714840,Ioan Rossi,5,1
C1669408380,Ranveer Justice,1,1
C1726851585,Milana Hopkins,4,2
C391669093,Alayna Mcloughlin,4,2
C568483312,Roger Marin,1,1
C1270496630,Simrah Sweeney,0,1
C1074539426,Alicia Odling,2,2
C338369931,Jennie Deacon,0,1
C664129315,Kristofer Valentine,4,1
C1029572394,Ubaid Parrish,1,1
C472803864,Kitty Chaney,8,1
C1353050963,Trent Chang,3,0
C1497422515,Yasmine Kouma,6,1
C350937574,Gabija Briggs,8,1
C2080057289,Abdi Carlson,4,1
C1538356200,Conor Hansen,2,2
C980481309,Emmie Flynn,5,0
C864565348,Tiah Metcalfe,8,0
C742231939,Jimmy Sosa,3,0
C2119635940,Tyrell Horner,3,2
C208559954,Tyrese Bautista,7,0
C1604373359,Killian Ramirez,0,1
C1504706236,Atticus Millar,7,2
C2129130032,Amy-Leigh Mcneill,7,1
C1335484291,Phillipa Gamble,2,1
C1168534890,Ariana Sampson,8,1
C1098992237,Libbie Rahman,7,0
C912132162,Carolina Carty,4,1
C961319556,Asmaa Adkins,7,2
C501196425,Astrid Goff,4,2
C109101102,Shay Wilks,4,1
C1067991530,Orlaith Whitney,8,0
C1230049570,Maciej French,2,1
C1905717396,Mikaeel Thorne,3,1
C2019243442,Rayhaan Lister,7,2
C382090936,Sherri Gregory,3,1
C1351777956,Tye Huffman,1,2
C1609864447,Ernie Ramos,1,2
C2027967047,Heena Goodman,5,2
C994337953,Summer-Louise Childs,6,0
C1539713485,Keir Mcculloch,3,2
C544087334,Tyreese Berg,5,0
C1516638470,Aarav Stark,3,1
C1117718407,Ellie Whitfield,1,1
C679331416,Sia Chandler,4,0
C2016045404,Eddison Vu,2,0
C305052030,Dalia Alcock,7,2
C674703235,Teddy Simons,9,0
C1857977307,Savannah Amos,7,1
C1165336537,Shoaib Hulme,5,1
C586623808,Keavy Craig,4,2
C871173026,Bartosz Cole,4,0
C772857511,Shayan Clegg,4,2
C1207044075,Tamzin Proctor,4,1
C1547995518,Samanta Cleveland,9,0
C120531279,Dakota Mcnamara,7,2
C794966763,Kloe Mckeown,6,2
C2021174707,Aniqa Khan,5,1
C1033403,Nichole Hardin,1,1
C2123686052,Cheyanne Vinson,0,2
C1075788031,Effie Lin,0,0
C2100760698,Xavier Beltran,0,2
C65218939,Zeenat Nixon,1,1
C1521182819,Aaliyah Mcdougall,3,2
C649794506,Kellan Cullen,3,0
C1015631511,Theodora Kemp,3,2
C230881155,Sameer Dowling,0,1
C1931055282,Nelson Redmond,7,1
C85099952,Zunaira Frank,4,1
C1052869742,Megan Benjamin,2,2
C453413628,Aiden Naylor,8,1
C178823977,Colm Gordon,2,1
C885506801,Reid Betts,5,0
C1422374490,Mujtaba Wade,9,0
C702904224,Amanah Bruce,2,0
C591394855,Warwick Fraser,4,1
C506536049,Priscilla Kearns,7,1
C485166176,Elisa Burt,8,1
C1078534426,Hettie Fernandez,4,1
C1578570822,Lilly-Grace Pollard,4,1
C1236436317,Emily-Jane Doyle,9,2
C234756103,Humairaa Pate,7,0
C70691155,Teresa Appleton,6,2
C1650796727,Alya Kelly,8,2
C1067504075,Cathal Stone,5,1
C1113835544,Elaine Clifford,5,1
C1932434742,Jem Noel,5,1
